,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2814,Harrison,47.6221233,-122.3269395,Jai Thai,47.621016740361945,-122.32106615511042,Thai Restaurant
2815,Harrison,47.6221233,-122.3269395,Pro Sports Club,47.6234498,-122.3295504,Gym
2816,Harrison,47.6221233,-122.3269395,Hot Cakes Molten Chocolate Cakery,47.619765182176046,-122.32395439609797,Dessert Shop
2817,Harrison,47.6221233,-122.3269395,Single Shot,47.62468755431367,-122.32543068483751,American Restaurant
2818,Harrison,47.6221233,-122.3269395,Skoah,47.62354267664953,-122.32098936364773,Spa
2819,Harrison,47.6221233,-122.3269395,Razzi's Pizzeria,47.617986324832735,-122.32935525030524,Pizza Place
2820,Harrison,47.6221233,-122.3269395,Orangetheory Fitness,47.62368736961962,-122.32101455295971,Gym / Fitness Center
2821,Harrison,47.6221233,-122.3269395,Pinto Thai Bistro & Sushi Bar,47.62231301630044,-122.32073210857959,Thai Restaurant
2822,Harrison,47.6221233,-122.3269395,Stumbling Monk,47.61949929411178,-122.32421443655714,Bar
2823,Harrison,47.6221233,-122.3269395,Analog Coffee,47.620768,-122.325448,Coffee Shop
2824,Harrison,47.6221233,-122.3269395,Yalla,47.617961,-122.325942,Lebanese Restaurant
2825,Harrison,47.6221233,-122.3269395,Boca Restobar & Grill,47.622616957782924,-122.32077822089194,Argentinian Restaurant
2826,Harrison,47.6221233,-122.3269395,Teriyaki & Wok,47.62187699458533,-122.32063897608599,Asian Restaurant
2827,Harrison,47.6221233,-122.3269395,Panache,47.62068670517394,-122.32093261251383,Clothing Store
2828,Harrison,47.6221233,-122.3269395,Infinity Nails and Spa,47.62264120330204,-122.3207711309811,Nail Salon
2829,Harrison,47.6221233,-122.3269395,Lunchbox Laboratory,47.62064712,-122.33120536,Burger Joint
2830,Harrison,47.6221233,-122.3269395,Pizzeria 88,47.62251687949602,-122.32085365346303,Italian Restaurant
2831,Harrison,47.6221233,-122.3269395,Sol Liquor Lounge,47.624604720961216,-122.32543398650216,Cocktail Bar
2832,Harrison,47.6221233,-122.3269395,Feierabend,47.622536,-122.330255,German Restaurant
2833,Harrison,47.6221233,-122.3269395,Eat Local,47.623348445172084,-122.3209366774848,Gourmet Shop
2834,Harrison,47.6221233,-122.3269395,Blue Moon Burgers Capitol Hill,47.62359915,-122.32114467,Burger Joint
2835,Harrison,47.6221233,-122.3269395,Pho Than Brothers,47.623911209348904,-122.32107255721172,Noodle House
2836,Harrison,47.6221233,-122.3269395,Due' Cucina Italiana,47.62243120000001,-122.3205861,Italian Restaurant
2837,Harrison,47.6221233,-122.3269395,Summit Foods,47.62404235198539,-122.32517594918309,Grocery Store
2838,Harrison,47.6221233,-122.3269395,Montana,47.6178656062368,-122.32620614048254,Bar
2839,Harrison,47.6221233,-122.3269395,GNC,47.623298442064396,-122.32086948870261,Supplement Shop
2840,Harrison,47.6221233,-122.3269395,Espresso Vivace,47.62375214,-122.320998,Coffee Shop
2841,Harrison,47.6221233,-122.3269395,Summit Public House,47.62438932811894,-122.3253403691442,Bar
2842,Harrison,47.6221233,-122.3269395,Emerald City Smoothie,47.622911614507686,-122.32079549581736,Smoothie Shop
2843,Harrison,47.6221233,-122.3269395,Cairo,47.6242566650687,-122.32496122389742,Art Gallery
2844,Harrison,47.6221233,-122.3269395,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop
2845,Harrison,47.6221233,-122.3269395,Chase Bank,47.621323,-122.321182,Bank
2846,Harrison,47.6221233,-122.3269395,Itto’s Tapas,47.62442606754252,-122.32527794952178,Tapas Restaurant
2847,Harrison,47.6221233,-122.3269395,Junkichi Robata Izakaya,47.620671242882075,-122.32076479491458,Japanese Restaurant
2848,Harrison,47.6221233,-122.3269395,Americana Restaurant,47.620577676809326,-122.32126504182816,American Restaurant
2849,Harrison,47.6221233,-122.3269395,Julia's on Broadway,47.6212525,-122.3205877,American Restaurant
2850,Harrison,47.6221233,-122.3269395,Witness,47.62233857842506,-122.32096155631781,Cocktail Bar
2851,Harrison,47.6221233,-122.3269395,Starbucks,47.623068200823994,-122.32088231009973,Coffee Shop
2852,Harrison,47.6221233,-122.3269395,C.C. Attle's,47.61972220900977,-122.32355782228132,Gay Bar
2853,Harrison,47.6221233,-122.3269395,Barjot,47.625701,-122.326748,Café
2854,Harrison,47.6221233,-122.3269395,REI,47.6203092,-122.3297256,Sporting Goods Shop
2855,Harrison,47.6221233,-122.3269395,Herb & Bitter Public House,47.623560360932245,-122.32091704223164,Cocktail Bar
2856,Harrison,47.6221233,-122.3269395,Kedai Makan,47.617862625534514,-122.3267291671212,Malay Restaurant
2857,Harrison,47.6221233,-122.3269395,Pagliacci Pizza,47.6227676383352,-122.32083116351247,Pizza Place
2858,Harrison,47.6221233,-122.3269395,Tacos Chukis,47.62051963308049,-122.32151554380063,Taco Place
2859,Harrison,47.6221233,-122.3269395,Salon Swagger,47.619613572340455,-122.32536185604359,Salon / Barbershop
2860,Harrison,47.6221233,-122.3269395,Spin Cycle,47.62174995241713,-122.3210361925999,Record Shop
2861,Harrison,47.6221233,-122.3269395,Espresso Vivace,47.62023239971068,-122.33050843247834,Coffee Shop
2862,Harrison,47.6221233,-122.3269395,Menchie's Frozen Yogurt,47.623401296284534,-122.32099939911132,Frozen Yogurt Shop
2863,Harrison,47.6221233,-122.3269395,Pretty Parlor,47.61919459758756,-122.3253414007047,Boutique
2864,Harrison,47.6221233,-122.3269395,Crossroads Trading Co,47.62181965747789,-122.32117208269597,Thrift / Vintage Store
2865,Harrison,47.6221233,-122.3269395,Redbox,47.622176,-122.320917,Video Store
2866,Harrison,47.6221233,-122.3269395,Urban Outfitters,47.62231984,-122.32129813,Clothing Store
2867,Harrison,47.6221233,-122.3269395,CorePower Yoga,47.623323,-122.3212249,Yoga Studio
2868,Harrison,47.6221233,-122.3269395,Crumble & Flake,47.61778847205466,-122.32604945446045,Bakery
2869,Harrison,47.6221233,-122.3269395,Glo's,47.61936632210355,-122.32460463015234,Breakfast Spot
2870,Harrison,47.6221233,-122.3269395,b~side,47.620753,-122.325622,Food Stand
2871,Harrison,47.6221233,-122.3269395,Massage Envy - Capitol Hill,47.6224394,-122.3212645,Spa
2872,Harrison,47.6221233,-122.3269395,Kati Vegan Thai,47.620864233000646,-122.33334017463096,Vegetarian / Vegan Restaurant
2873,Harrison,47.6221233,-122.3269395,In the Bowl Vegetarian Noodle Bistro,47.61862960365943,-122.32562145360833,Vegetarian / Vegan Restaurant
2874,Harrison,47.6221233,-122.3269395,Dino's Tomato Pie,47.618317,-122.325908,Pizza Place
2875,Harrison,47.6221233,-122.3269395,Broadway Market,47.62249836015826,-122.32112414383496,Shopping Mall
2876,Harrison,47.6221233,-122.3269395,Toscana Pizza,47.624419958997066,-122.32527463067848,Italian Restaurant
2877,Harrison,47.6221233,-122.3269395,T-Mobile,47.62287186231139,-122.32120335102081,Mobile Phone Shop
2878,Harrison,47.6221233,-122.3269395,Espresso Vivace Sidewalk Bar,47.621633627815214,-122.32105659897381,Coffee Shop
2879,Harrison,47.6221233,-122.3269395,Broadway Shoe Repair,47.62259370208206,-122.32118871692053,Shoe Repair
2880,Harrison,47.6221233,-122.3269395,Harry's Fine Foods,47.624402,-122.326771,Restaurant
2881,Harrison,47.6221233,-122.3269395,QFC,47.622465,-122.321376,Supermarket
2882,Harrison,47.6221233,-122.3269395,The Vajra,47.62354928701884,-122.32093924865246,Gift Shop
2883,Harrison,47.6221233,-122.3269395,Wedgwood II Vegetarian Thai,47.62265786482233,-122.32084083972205,Thai Restaurant
2884,Harrison,47.6221233,-122.3269395,Mattress Firm,47.621853,-122.32117,Mattress Store
2885,Harrison,47.6221233,-122.3269395,Hana Restaurant,47.620519806448364,-122.32104099481363,Japanese Restaurant
2886,Harrison,47.6221233,-122.3269395,Tashkent Park,47.62377631615776,-122.32321984722566,Park
2887,Harrison,47.6221233,-122.3269395,PlayDate SEA,47.623650945104075,-122.33119500868558,Playground
2888,Harrison,47.6221233,-122.3269395,The UPS Store,47.6234051,-122.3211519,Shipping Store
2889,Harrison,47.6221233,-122.3269395,Goodwill Capitol Hill,47.61903503480319,-122.3242841782217,Thrift / Vintage Store
2890,Harrison,47.6221233,-122.3269395,Lifelong Thift Store,47.62142,-122.32065,Thrift / Vintage Store
2891,Washington Park,47.6275672,-122.2874862,Frenchy's Day Spa,47.62647311429869,-122.29128771562587,Spa
2892,Washington Park,47.6275672,-122.2874862,Washington Park Neighborhood,47.627876908815736,-122.29399875791097,Neighborhood
2893,Washington Park,47.6275672,-122.2874862,Lombardo & Co.,47.62742558553341,-122.28952646255492,Video Store
2894,Washington Park,47.6275672,-122.2874862,Pagliacci Pizza,47.625605648911744,-122.2927243136339,Pizza Place
2895,Washington Park,47.6275672,-122.2874862,Freedom Seeker Yoga,47.627726,-122.287222,Yoga Studio
2896,Washington Park,47.6275672,-122.2874862,Arosa Cafe,47.6261968506214,-122.29185558518756,Café
2897,Washington Park,47.6275672,-122.2874862,Eyewear Gallery,47.626349,-122.291791,Optical Shop
2898,Washington Park,47.6275672,-122.2874862,Summit At Snoqualmie,47.63076743409527,-122.28577506231468,Ski Area
2899,Washington Park,47.6275672,-122.2874862,Shell,47.62652267,-122.29209282,Gas Station
2900,Washington Park,47.6275672,-122.2874862,Arboretum Court Building,47.62632470190866,-122.29168832302094,Shopping Mall
2901,Washington Park,47.6275672,-122.2874862,The Famous Northwest Catering Company,47.62652865,-122.291436,Café
2902,Washington Park,47.6275672,-122.2874862,Denali Fitness,47.62696547956247,-122.29161911655228,Gym
2903,Washington Park,47.6275672,-122.2874862,Nishino,47.62681457343405,-122.29180317016012,Sushi Restaurant
2904,Washington Park,47.6275672,-122.2874862,Belle Epicurean,47.62610109691619,-122.29214129823664,Bakery
2905,Washington Park,47.6275672,-122.2874862,Arboretum Dermatology,47.626446,-122.291335,Doctor's Office
2906,Leschi,47.6005352,-122.2918664,All My Kitties,47.59675412598685,-122.29199468701965,Pet Store
2907,Leschi,47.6005352,-122.2918664,Leschi Park,47.60143295516684,-122.28569579803232,Park
2908,Leschi,47.6005352,-122.2918664,Quick Pack Food Mart,47.599413639555245,-122.29784183771203,Grocery Store
2909,Leschi,47.6005352,-122.2918664,Central Pizza,47.59919191767801,-122.29482716621867,Pizza Place
2910,Leschi,47.6005352,-122.2918664,Peppi's Playground,47.602734594699534,-122.29099178357363,Playground
2911,Leschi,47.6005352,-122.2918664,Frink Park,47.59918936213052,-122.28916168212889,Park
2912,South End,47.6038321,-122.3300624,Bill Speidel's Underground Tour,47.602151427134864,-122.3339799842262,Tour Provider
2913,South End,47.6038321,-122.3300624,The J & M Cafe,47.60086633428912,-122.33429473285466,Bar
2914,South End,47.6038321,-122.3300624,Mod Pizza,47.600401,-122.333051,Pizza Place
2915,South End,47.6038321,-122.3300624,Cocoa Banana,47.602905939952834,-122.33372838696017,Salad Place
2916,South End,47.6038321,-122.3300624,Stockbox First Hill Grocery,47.60562938265011,-122.32446435869734,Food & Drink Shop
2917,South End,47.6038321,-122.3300624,Coffee Tree & Poke,47.605903,-122.325329,Poke Place
2918,South End,47.6038321,-122.3300624,Tulio Ristorante,47.60745965552962,-122.33241029083729,Italian Restaurant
2919,South End,47.6038321,-122.3300624,Specialty’s Café & Bakery,47.60751624142706,-122.32929153031284,Bakery
2920,South End,47.6038321,-122.3300624,Biscuit B*tch,47.603237,-122.33201,Breakfast Spot
2921,South End,47.6038321,-122.3300624,Rudy's Barbershop,47.601333190859506,-122.33425357843745,Salon / Barbershop
2922,South End,47.6038321,-122.3300624,The Belfry,47.599696135450195,-122.33013589313201,Antique Shop
2923,South End,47.6038321,-122.3300624,SUBWAY,47.6057386335193,-122.32432027511692,Sandwich Place
2924,South End,47.6038321,-122.3300624,Outlier,47.60694788656578,-122.33407258987427,New American Restaurant
2925,South End,47.6038321,-122.3300624,Cafe Nordo,47.600064713932795,-122.33362390719242,Indie Theater
2926,South End,47.6038321,-122.3300624,Pioneer Pet Feed & Supply,47.60088373457282,-122.33488107891347,Pet Store
2927,South End,47.6038321,-122.3300624,The London Plane,47.60004034945503,-122.3328034077415,Café
2928,South End,47.6038321,-122.3300624,The Bar Shoppe,47.601737052225594,-122.33312973915179,Cocktail Bar
2929,South End,47.6038321,-122.3300624,Magic Mouse Toys,47.601888,-122.3345045,Toy / Game Store
2930,South End,47.6038321,-122.3300624,Good Bar,47.60011606018805,-122.3315971380008,Cocktail Bar
2931,South End,47.6038321,-122.3300624,The Refit Komplex,47.60532308446723,-122.32443230338504,Gym
2932,South End,47.6038321,-122.3300624,Al Boccalino,47.601737138329995,-122.33587321130415,Italian Restaurant
2933,South End,47.6038321,-122.3300624,Smith Tower,47.601857911501355,-122.33215205034296,Building
2934,South End,47.6038321,-122.3300624,Market Fresh,47.60549706799013,-122.33387531250739,Salad Place
2935,South End,47.6038321,-122.3300624,Diva Espresso,47.605119589803195,-122.32417597017948,Coffee Shop
2936,South End,47.6038321,-122.3300624,Cafe Paloma,47.60178689188542,-122.33453590919352,Mediterranean Restaurant
2937,South End,47.6038321,-122.3300624,Piroshki on 3rd Ave,47.60376806302969,-122.33225559408969,Eastern European Restaurant
2938,South End,47.6038321,-122.3300624,The Meyer,47.6009501951858,-122.33326645876556,Nightclub
2939,South End,47.6038321,-122.3300624,Merchants Cafe & Saloon,47.60180881730884,-122.3334346554722,Burger Joint
2940,South End,47.6038321,-122.3300624,Columbia Center Observation Deck (Sky View Observatory),47.60459497412494,-122.33081640007372,Scenic Lookout
2941,South End,47.6038321,-122.3300624,Harborview Gift Shop,47.60398218095978,-122.32416670057808,Gift Shop
2942,South End,47.6038321,-122.3300624,Great State Burger,47.60638602755529,-122.33482505603139,Burger Joint
2943,South End,47.6038321,-122.3300624,Storyville Coffee Company,47.60475923205166,-122.33636210125788,Coffee Shop
2944,South End,47.6038321,-122.3300624,YMCA,47.60568456244552,-122.33247492105406,Gym
2945,South End,47.6038321,-122.3300624,Pizza Pro,47.60142181530575,-122.33276379722038,Pizza Place
2946,South End,47.6038321,-122.3300624,joybento,47.60548380864969,-122.33436105773967,Japanese Restaurant
2947,South End,47.6038321,-122.3300624,Casco Antiguo,47.60116537635897,-122.33301339810762,Mexican Restaurant
2948,South End,47.6038321,-122.3300624,Damn the Weather,47.601004162802,-122.334119031303,Cocktail Bar
2949,South End,47.6038321,-122.3300624,Flatstick Pub,47.6001432,-122.3310024,Beer Bar
2950,South End,47.6038321,-122.3300624,Kigo Kitchen,47.60155478035553,-122.33425286632,Asian Restaurant
2951,South End,47.6038321,-122.3300624,Poke Alice,47.60583556360035,-122.3356464386223,Poke Place
2952,South End,47.6038321,-122.3300624,Hole in the Wall Barbecue,47.60252461593436,-122.33200931101842,BBQ Joint
2953,South End,47.6038321,-122.3300624,Coffee Tree,47.60738843604867,-122.32800294217752,Coffee Shop
2954,South End,47.6038321,-122.3300624,Il Corvo,47.602521877965955,-122.33195233639914,Italian Restaurant
2955,South End,47.6038321,-122.3300624,The Halal Guys,47.60182431485794,-122.33358371062512,Halal Restaurant
2956,South End,47.6038321,-122.3300624,Tsukushinbo,47.59996315315612,-122.32687778842212,Japanese Restaurant
2957,South End,47.6038321,-122.3300624,Manu's Bodega,47.601624579555704,-122.32965340885106,Caribbean Restaurant
2958,South End,47.6038321,-122.3300624,Amazon Go,47.605985444645924,-122.33139945825612,Convenience Store
2959,South End,47.6038321,-122.3300624,Slate Coffee,47.60226958101576,-122.33254930945151,Coffee Shop
2960,South End,47.6038321,-122.3300624,Smith Tower Observation Deck,47.60187700905275,-122.33186550011222,Scenic Lookout
2961,South End,47.6038321,-122.3300624,Sprout Salads,47.60201835603598,-122.33233112176576,Salad Place
2962,South End,47.6038321,-122.3300624,Elm Coffee Roasters,47.600152370806754,-122.33094380272051,Coffee Shop
2963,South End,47.6038321,-122.3300624,Metropolitan Grill,47.60461710688105,-122.33427985479376,Steakhouse
2964,South End,47.6038321,-122.3300624,Fireworks,47.6004232973187,-122.33414267711825,Arts & Crafts Store
2965,South End,47.6038321,-122.3300624,Caffe Vita,47.600918833557884,-122.3293074433445,Café
2966,South End,47.6038321,-122.3300624,Polar Bar,47.60378341148009,-122.33151851795729,Hotel Bar
2967,South End,47.6038321,-122.3300624,Sushi Kanpai,47.60744771413414,-122.32804463671569,Sushi Restaurant
2968,South End,47.6038321,-122.3300624,Fuji Sushi,47.59997889966002,-122.32677392215834,Japanese Restaurant
2969,South End,47.6038321,-122.3300624,Cafe Hitchcock,47.603923353088625,-122.33515922714106,Café
2970,South End,47.6038321,-122.3300624,All Water Seafood & Oyster Bar,47.60513271,-122.33614927,Seafood Restaurant
2971,South End,47.6038321,-122.3300624,Japantown,47.60107970972139,-122.33386768961326,Japanese Restaurant
2972,South End,47.6038321,-122.3300624,Pioneer Square,47.601976647403845,-122.33389589387261,Park
2973,South End,47.6038321,-122.3300624,I Heart Sushi,47.60170027724413,-122.33336727675102,Sushi Restaurant
2974,South End,47.6038321,-122.3300624,Naramore Fountain,47.606440757473635,-122.32936128625585,Fountain
2975,South End,47.6038321,-122.3300624,Potbelly Sandwich Shop,47.606544,-122.33512,Sandwich Place
2976,South End,47.6038321,-122.3300624,Cafe Zum Zum,47.60482359427854,-122.33341450759151,Indian Restaurant
2977,South End,47.6038321,-122.3300624,The Underground,47.60089818452381,-122.33303150814028,Nightclub
2978,South End,47.6038321,-122.3300624,Delicatus,47.60157874689764,-122.33425268668033,Deli / Bodega
2979,South End,47.6038321,-122.3300624,Salt Room Yoga,47.600140586834975,-122.33365832088505,Yoga Studio
2980,South End,47.6038321,-122.3300624,Lobby Court Lounge,47.60690801277411,-122.33066294020566,Hotel Bar
2981,South End,47.6038321,-122.3300624,Smith Tower Observation Bar,47.602012114767625,-122.33179258432052,Cocktail Bar
2982,South End,47.6038321,-122.3300624,Top Pot Doughnuts,47.60402274781788,-122.33249924364945,Donut Shop
2983,South End,47.6038321,-122.3300624,Sake Nomi,47.60094175720991,-122.33513542277242,Sake Bar
2984,South End,47.6038321,-122.3300624,Juicy Cafe,47.60432935466306,-122.33095816698338,Café
